step,loss,lr,tokens_per_sec,elapsed_sec
181900,2.816545,1.00e-04,23720,33558.3
182000,2.774974,1.00e-04,23718,33577.2
182100,2.727097,1.00e-04,23716,33596.1
182200,2.815225,1.00e-04,23714,33615.0
182300,2.838805,1.00e-04,23713,33633.9
182400,2.793991,1.00e-04,23711,33652.8
182500,2.823275,1.00e-04,23710,33671.7
182600,2.750456,1.00e-04,23709,33690.7
182700,2.751302,1.00e-04,23708,33709.6
182800,2.767197,1.00e-04,23706,33728.5
182900,2.810974,1.00e-04,23705,33747.3
183000,2.763862,1.00e-04,23704,33765.8
183100,2.814440,1.00e-04,23703,33784.3
183200,2.948880,1.00e-04,23702,33802.8
183300,2.887135,1.00e-04,23702,33821.2
183400,2.868868,1.00e-04,23702,33839.7
183500,2.848944,1.00e-04,23702,33858.2
183600,2.737974,1.00e-04,23703,33876.7
183700,2.776601,1.00e-04,23703,33895.1
183800,2.745140,1.00e-04,23701,33913.6
183900,2.656391,1.00e-04,23699,33932.1
184000,2.593265,1.00e-04,23697,33950.6
184100,2.769047,1.00e-04,23696,33969.0
184200,2.742060,1.00e-04,23694,33987.5
184300,2.674071,1.00e-04,23693,34005.9
184400,2.865799,1.00e-04,23692,34024.4
184500,2.819757,1.00e-04,23693,34042.9
184600,2.735501,1.00e-04,23693,34061.3
184700,2.875684,1.00e-04,23692,34079.8
184800,2.842609,1.00e-04,23691,34098.2
184900,2.828846,1.00e-04,23691,34116.7
185000,2.870657,1.00e-04,23690,34135.2
185100,2.926379,1.00e-04,23690,34153.7
185200,2.839938,1.00e-04,23690,34172.1
185300,2.840720,1.00e-04,23691,34190.6
185400,2.795237,1.00e-04,23692,34209.1
185500,2.749495,1.00e-04,23693,34227.6
185600,2.769970,1.00e-04,23694,34246.0
185700,2.856411,1.00e-04,23694,34264.5
185800,2.796631,1.00e-04,23694,34283.0
185900,2.809801,1.00e-04,23694,34301.4
186000,2.862188,1.00e-04,23693,34319.9
186100,2.808349,1.00e-04,23692,34338.4
186200,2.816586,1.00e-04,23691,34356.9
186300,2.713845,1.00e-04,23691,34375.3
186400,2.645441,1.00e-04,23692,34393.8
186500,2.599350,1.00e-04,23693,34412.2
186600,2.804210,1.00e-04,23692,34430.7
186700,2.819770,1.00e-04,23691,34449.1
186800,2.803555,1.00e-04,23690,34467.6
186900,2.828426,1.00e-04,23690,34486.1
187000,2.777805,1.00e-04,23689,34504.5
187100,2.749539,1.00e-04,23689,34523.0
187200,2.808639,1.00e-04,23688,34541.4
187300,2.806910,1.00e-04,23687,34559.9
187400,2.756998,1.00e-04,23687,34578.3
187500,2.725460,1.00e-04,23686,34596.8
187600,2.639413,1.00e-04,23687,34615.2
187700,2.601688,1.00e-04,23687,34633.7
187800,2.645141,1.00e-04,23687,34652.1
187900,2.593361,1.00e-04,23687,34670.6
188000,2.585299,1.00e-04,23688,34689.1
188100,2.595023,1.00e-04,23688,34707.5
188200,2.633406,1.00e-04,23688,34726.0
188300,2.603839,1.00e-04,23687,34744.4
188400,2.563025,1.00e-04,23687,34762.9
188500,2.600717,1.00e-04,23687,34781.4
188600,2.577201,1.00e-04,23687,34799.8
188700,2.536421,1.00e-04,23687,34818.3
188800,2.586274,1.00e-04,23687,34836.7
188900,2.543607,1.00e-04,23688,34855.2
189000,2.540412,1.00e-04,23688,34873.6
189100,2.554434,1.00e-04,23688,34892.1
189200,2.582974,1.00e-04,23688,34910.5
189300,2.529652,1.00e-04,23688,34929.0
189400,2.506933,1.00e-04,23688,34947.4
189500,2.474767,1.00e-04,23688,34965.9
189600,2.457956,1.00e-04,23688,34984.4
189700,2.530619,1.00e-04,23688,35002.8
189800,2.570889,1.00e-04,23688,35021.3
189900,2.536903,1.00e-04,23688,35039.7
190000,2.598202,1.00e-04,23688,35058.2
190100,2.597177,1.00e-04,23688,35077.0
190200,2.583049,1.00e-04,23688,35095.5
190300,2.565192,1.00e-04,23688,35113.9
190400,2.554889,1.00e-04,23688,35132.4
190500,2.526959,1.00e-04,23688,35150.8
190600,2.641173,1.00e-04,23688,35169.3
190700,2.855498,1.00e-04,23688,35187.7
190800,2.773162,1.00e-04,23689,35206.2
190900,2.764810,1.00e-04,23689,35224.7
191000,2.844752,1.00e-04,23687,35243.1
191100,2.849926,1.00e-04,23686,35261.6
191200,2.823009,1.00e-04,23684,35280.0
191300,2.846393,1.00e-04,23684,35298.5
191400,2.789266,1.00e-04,23684,35316.9
191500,2.744350,1.00e-04,23684,35335.4
191600,2.955223,1.00e-04,23683,35353.9
191700,2.880180,1.00e-04,23682,35372.3
191800,2.866614,1.00e-04,23682,35390.8
191900,2.840620,1.00e-04,23680,35409.2
192000,2.740269,1.00e-04,23679,35427.7
192100,2.697505,1.00e-04,23677,35446.2
192200,2.762953,1.00e-04,23677,35464.6
192300,2.744296,1.00e-04,23677,35483.1
192400,2.724222,1.00e-04,23677,35501.5
192500,2.776112,1.00e-04,23676,35520.0
192600,2.819176,1.00e-04,23675,35538.4
192700,2.788120,1.00e-04,23674,35556.9
192800,2.794160,1.00e-04,23673,35575.4
192900,2.806531,1.00e-04,23673,35593.8
193000,2.780152,1.00e-04,23672,35612.3
193100,2.777945,1.00e-04,23672,35630.7
193200,2.815265,1.00e-04,23672,35649.2
193300,2.797613,1.00e-04,23672,35667.7
193400,2.800966,1.00e-04,23672,35686.1
193500,2.793809,1.00e-04,23672,35704.6
193600,2.782918,1.00e-04,23672,35723.0
193700,2.751195,1.00e-04,23672,35741.5
193800,2.627373,1.00e-04,23672,35760.0
193900,2.542585,1.00e-04,23671,35778.4
194000,2.518212,1.00e-04,23671,35796.9
194100,2.733312,1.00e-04,23671,35815.3
194200,2.729198,1.00e-04,23671,35833.8
194300,2.709538,1.00e-04,23671,35852.3
194400,2.737033,1.00e-04,23671,35870.7
194500,2.673566,1.00e-04,23670,35889.2
194600,2.635886,1.00e-04,23670,35907.6
194700,2.657963,1.00e-04,23669,35926.1
194800,2.678036,1.00e-04,23669,35944.6
194900,2.666602,1.00e-04,23669,35963.0
195000,2.646411,1.00e-04,23669,35981.5
195100,2.665911,1.00e-04,23668,36000.0
195200,2.583611,1.00e-04,23668,36018.5
195300,2.632952,1.00e-04,23667,36037.0
195400,2.673329,1.00e-04,23667,36055.5
195500,2.603364,1.00e-04,23666,36073.9
195600,2.655360,1.00e-04,23666,36092.4
195700,2.715738,1.00e-04,23665,36110.8
195800,2.662644,1.00e-04,23664,36129.3
195900,2.676890,1.00e-04,23663,36147.8
196000,2.729179,1.00e-04,23663,36166.2
196100,2.675030,1.00e-04,23663,36184.7
196200,2.662444,1.00e-04,23663,36203.1
196300,2.727754,1.00e-04,23663,36221.6
196400,2.678228,1.00e-04,23662,36240.1
196500,2.656987,1.00e-04,23661,36258.5
196600,2.672424,1.00e-04,23661,36277.0
196700,2.651013,1.00e-04,23660,36295.4
196800,2.645471,1.00e-04,23659,36313.9
196900,2.514347,1.00e-04,23659,36332.4
197000,2.422289,1.00e-04,23661,36350.8
197100,2.384961,1.00e-04,23662,36369.3
197200,2.424192,1.00e-04,23663,36387.7
197300,2.410878,1.00e-04,23664,36406.2
197400,2.422887,1.00e-04,23665,36424.6
197500,2.407830,1.00e-04,23666,36443.1
197600,2.422597,1.00e-04,23667,36461.6
197700,2.373061,1.00e-04,23668,36480.0
197800,2.419157,1.00e-04,23669,36498.5
197900,2.382877,1.00e-04,23670,36516.9
198000,2.396839,1.00e-04,23671,36535.4
198100,2.335420,1.00e-04,23672,36553.8
198200,2.365276,1.00e-04,23673,36572.3
198300,2.349296,1.00e-04,23675,36590.8
198400,2.354056,1.00e-04,23676,36609.2
198500,2.404497,1.00e-04,23677,36627.7
198600,2.360048,1.00e-04,23678,36646.1
198700,2.348463,1.00e-04,23679,36664.6
198800,2.358374,1.00e-04,23680,36683.1
198900,2.362347,1.00e-04,23682,36701.5
199000,2.359597,1.00e-04,23683,36720.0
199100,2.370741,1.00e-04,23684,36738.5
199200,2.340621,1.00e-04,23685,36756.9
199300,2.329072,1.00e-04,23686,36775.4
199400,2.387462,1.00e-04,23687,36793.9
199500,2.371897,1.00e-04,23689,36812.3
199600,2.337512,1.00e-04,23690,36830.8
199700,2.359746,1.00e-04,23692,36849.2
199800,2.334151,1.00e-04,23693,36867.7
199900,2.362631,1.00e-04,23694,36886.2
200000,2.594359,1.00e-04,23695,36904.6
200100,2.754946,1.00e-04,23695,36923.5
200200,2.709721,1.00e-04,23696,36941.9
200300,2.749944,1.00e-04,23696,36960.4
200400,2.696009,1.00e-04,23696,36978.9
200500,2.678872,1.00e-04,23696,36997.3
200600,2.680242,1.00e-04,23696,37015.8
200700,2.768119,1.00e-04,23696,37034.2
200800,2.752868,1.00e-04,23696,37052.7
200900,2.718817,1.00e-04,23696,37071.2
201000,2.836725,1.00e-04,23696,37089.6
201100,2.796453,1.00e-04,23696,37108.1
201200,2.770098,1.00e-04,23696,37126.6
201300,2.751218,1.00e-04,23696,37145.0
201400,2.717868,1.00e-04,23695,37163.5
201500,2.675852,1.00e-04,23695,37181.9
201600,2.749577,1.00e-04,23695,37200.4
201700,2.718566,1.00e-04,23695,37218.8
201800,2.695965,1.00e-04,23694,37237.3
201900,2.756736,1.00e-04,23694,37255.8
202000,2.708589,1.00e-04,23694,37274.2
202100,2.688747,1.00e-04,23694,37292.7
202200,2.731348,1.00e-04,23694,37311.2
202300,2.756945,1.00e-04,23694,37329.7
202400,2.711910,1.00e-04,23694,37348.1
202500,2.741704,1.00e-04,23694,37366.6
202600,2.736201,1.00e-04,23694,37385.1
202700,2.674030,1.00e-04,23693,37403.6
202800,2.706415,1.00e-04,23693,37422.0
202900,2.720748,1.00e-04,23694,37440.5
203000,2.694969,1.00e-04,23695,37459.0
203100,2.757014,1.00e-04,23696,37477.5
203200,2.891118,1.00e-04,23695,37495.9
203300,2.851912,1.00e-04,23695,37514.4
203400,2.835079,1.00e-04,23695,37532.9
203500,2.791783,1.00e-04,23695,37551.3
203600,2.744691,1.00e-04,23695,37569.8
203700,2.690076,1.00e-04,23695,37588.3
203800,2.693116,1.00e-04,23695,37606.7
203900,2.635992,1.00e-04,23696,37625.2
204000,2.599004,1.00e-04,23697,37643.7
204100,2.888358,1.00e-04,23697,37662.1
204200,2.853794,1.00e-04,23698,37680.6
204300,2.807498,1.00e-04,23698,37699.1
204400,2.964013,1.00e-04,23698,37717.5
204500,2.914286,1.00e-04,23699,37736.0
204600,2.894615,1.00e-04,23699,37754.4
204700,2.926619,1.00e-04,23699,37772.9
204800,2.858547,1.00e-04,23698,37791.4
204900,2.833936,1.00e-04,23698,37809.8
205000,2.851047,1.00e-04,23697,37828.3
205100,2.738755,1.00e-04,23697,37846.8
205200,2.706735,1.00e-04,23696,37865.2
205300,2.710659,1.00e-04,23696,37883.7
205400,2.671538,1.00e-04,23696,37902.2
205500,2.607086,1.00e-04,23695,37920.6
205600,2.641248,1.00e-04,23695,37939.1
205700,2.684421,1.00e-04,23696,37957.5
205800,2.637905,1.00e-04,23696,37976.0
205900,2.645398,1.00e-04,23697,37994.5
206000,2.763445,1.00e-04,23697,38012.9
206100,2.709793,1.00e-04,23697,38031.4
206200,2.713216,1.00e-04,23697,38049.9
206300,2.677821,1.00e-04,23698,38068.3
206400,2.603169,1.00e-04,23698,38086.8
206500,2.574396,1.00e-04,23698,38105.3
206600,2.625901,1.00e-04,23698,38123.7
206700,2.635853,1.00e-04,23698,38142.2
206800,2.601828,1.00e-04,23698,38160.7
206900,2.511416,1.00e-04,23697,38179.1
207000,2.490575,1.00e-04,23697,38197.6
207100,2.452440,1.00e-04,23697,38216.1
207200,2.553651,1.00e-04,23697,38234.6
207300,2.553640,1.00e-04,23697,38253.0
207400,2.544052,1.00e-04,23698,38271.5
207500,2.567899,1.00e-04,23698,38290.0
207600,2.581550,1.00e-04,23698,38308.4
207700,2.547054,1.00e-04,23699,38326.9
207800,2.590349,1.00e-04,23699,38345.3
207900,2.592088,1.00e-04,23699,38363.8
208000,2.575523,1.00e-04,23699,38382.3
208100,2.576855,1.00e-04,23700,38400.7
208200,2.635974,1.00e-04,23700,38419.2
208300,2.591982,1.00e-04,23700,38437.6
208400,2.586243,1.00e-04,23700,38456.1
208500,2.581464,1.00e-04,23700,38474.5
208600,2.560110,1.00e-04,23700,38493.0
208700,2.533409,1.00e-04,23701,38511.4
208800,2.570699,1.00e-04,23701,38529.9
208900,2.547639,1.00e-04,23701,38548.4
209000,2.568504,1.00e-04,23701,38566.8
209100,2.604984,1.00e-04,23701,38585.3
209200,2.557783,1.00e-04,23702,38603.7
209300,2.565563,1.00e-04,23702,38622.2
209400,2.796199,1.00e-04,23702,38640.7
209500,2.776535,1.00e-04,23702,38659.1
209600,2.716548,1.00e-04,23701,38677.6
209700,2.839468,1.00e-04,23701,38696.0
209800,2.848351,1.00e-04,23701,38714.5
209900,2.814128,1.00e-04,23700,38733.0
210000,2.790125,1.00e-04,23699,38751.4
210100,2.731423,1.00e-04,23698,38770.3
210200,2.702145,1.00e-04,23697,38788.7
210300,2.841648,1.00e-04,23696,38807.2
210400,2.998440,1.00e-04,23696,38825.6
210500,2.927162,1.00e-04,23696,38844.1
210600,2.949238,1.00e-04,23696,38862.6
210700,2.973394,1.00e-04,23695,38881.0
210800,2.940982,1.00e-04,23695,38899.5
210900,2.897038,1.00e-04,23695,38918.0
211000,2.850033,1.00e-04,23693,38936.4
211100,2.747379,1.00e-04,23692,38954.9
211200,2.769749,1.00e-04,23690,38973.3
211300,3.071414,1.00e-04,23690,38991.8
211400,2.977603,1.00e-04,23690,39010.3
211500,2.961247,1.00e-04,23689,39028.7
211600,2.998852,1.00e-04,23689,39047.2
211700,2.867575,1.00e-04,23688,39065.6
211800,2.825716,1.00e-04,23688,39084.1
211900,2.840850,1.00e-04,23687,39102.5
212000,2.821499,1.00e-04,23687,39121.0
212100,2.779374,1.00e-04,23687,39139.4
212200,2.830333,1.00e-04,23686,39157.9
212300,2.856531,1.00e-04,23684,39176.4
212400,2.791381,1.00e-04,23683,39194.8
212500,2.850403,1.00e-04,23682,39213.3
212600,2.788504,1.00e-04,23682,39231.7
212700,2.750604,1.00e-04,23682,39250.2
212800,2.736387,1.00e-04,23682,39268.7
212900,2.739718,1.00e-04,23683,39287.1
213000,2.702929,1.00e-04,23684,39305.6
213100,2.728223,1.00e-04,23684,39324.0
213200,2.827464,1.00e-04,23685,39342.5
213300,2.759474,1.00e-04,23685,39361.0
213400,2.744460,1.00e-04,23685,39379.4
213500,2.761437,1.00e-04,23685,39397.9
213600,2.712386,1.00e-04,23685,39416.3
213700,2.661219,1.00e-04,23685,39434.8
213800,2.689848,1.00e-04,23686,39453.3
213900,2.665557,1.00e-04,23686,39471.7
214000,2.617723,1.00e-04,23687,39490.2
214100,2.695895,1.00e-04,23687,39508.7
214200,2.626776,1.00e-04,23688,39527.1
214300,2.609721,1.00e-04,23688,39545.6
214400,2.633347,1.00e-04,23688,39564.0
214500,2.637562,1.00e-04,23688,39582.5
214600,2.610640,1.00e-04,23688,39601.0
214700,2.614402,1.00e-04,23687,39619.4
214800,2.581582,1.00e-04,23687,39637.9
214900,2.563704,1.00e-04,23687,39656.3
215000,2.682624,1.00e-04,23686,39674.8
215100,2.676545,1.00e-04,23686,39693.3
215200,2.635718,1.00e-04,23686,39711.8
215300,2.703361,1.00e-04,23685,39730.2
215400,2.732471,1.00e-04,23685,39748.7
215500,2.732081,1.00e-04,23685,39767.1
215600,2.785505,1.00e-04,23684,39785.6
215700,2.902515,1.00e-04,23683,39804.1
215800,2.870428,1.00e-04,23683,39822.5
215900,2.839169,1.00e-04,23682,39841.0
216000,2.797815,1.00e-04,23681,39859.4
216100,2.737521,1.00e-04,23681,39877.9
216200,2.742033,1.00e-04,23681,39896.4
216300,2.818026,1.00e-04,23681,39914.8
216400,2.782185,1.00e-04,23681,39933.3
216500,2.789092,1.00e-04,23681,39951.8
216600,2.860565,1.00e-04,23681,39970.2
216700,2.796562,1.00e-04,23681,39988.7
216800,2.820837,1.00e-04,23681,40007.1
216900,2.838799,1.00e-04,23681,40025.6
217000,2.806574,1.00e-04,23682,40044.0
217100,2.786165,1.00e-04,23682,40062.5
217200,2.801208,1.00e-04,23682,40081.0
217300,2.767836,1.00e-04,23682,40099.4
217400,2.719387,1.00e-04,23682,40117.9
217500,2.842595,1.00e-04,23683,40136.3
217600,2.914040,1.00e-04,23683,40154.8
217700,2.866980,1.00e-04,23683,40173.3
217800,2.836065,1.00e-04,23683,40191.7
217900,2.800446,1.00e-04,23682,40210.2
218000,2.715959,1.00e-04,23682,40228.6
218100,2.794837,1.00e-04,23681,40247.1
218200,2.809193,1.00e-04,23680,40265.5
218300,2.734002,1.00e-04,23679,40284.0
218400,2.801502,1.00e-04,23678,40302.4
218500,2.741371,1.00e-04,23676,40320.9
218600,2.615059,1.00e-04,23674,40339.4
218700,2.587285,1.00e-04,23673,40357.8
218800,2.676128,1.00e-04,23673,40376.3
218900,2.610726,1.00e-04,23672,40394.7
219000,2.582593,1.00e-04,23672,40413.2
219100,2.709526,1.00e-04,23672,40431.6
219200,2.644788,1.00e-04,23672,40450.1
219300,2.620967,1.00e-04,23672,40468.5
219400,2.631718,1.00e-04,23671,40487.0
219500,2.613618,1.00e-04,23671,40505.4
219600,2.621568,1.00e-04,23671,40523.9
219700,2.667935,1.00e-04,23670,40542.4
219800,2.630633,1.00e-04,23669,40560.8
219900,2.601033,1.00e-04,23668,40579.3
220000,2.589765,1.00e-04,23668,40597.7
220100,2.626515,1.00e-04,23666,40616.6
220200,2.571742,1.00e-04,23666,40635.0
220300,2.615155,1.00e-04,23665,40653.5
220400,2.649939,1.00e-04,23665,40671.9
220500,2.664387,1.00e-04,23666,40690.4
220600,2.630378,1.00e-04,23666,40708.9
220700,2.598559,1.00e-04,23666,40727.3
220800,2.536640,1.00e-04,23666,40745.8
220900,2.580155,1.00e-04,23666,40764.2
221000,2.604371,1.00e-04,23666,40782.7
221100,2.580066,1.00e-04,23665,40801.2
221200,2.539202,1.00e-04,23664,40819.6
221300,2.634255,1.00e-04,23664,40838.1
221400,2.580370,1.00e-04,23663,40856.5
221500,2.573967,1.00e-04,23662,40875.0
221600,2.662532,1.00e-04,23662,40893.4
221700,2.631658,1.00e-04,23662,40911.9
221800,2.617372,1.00e-04,23662,40930.4
221900,2.893710,1.00e-04,23662,40948.8
222000,2.855001,1.00e-04,23662,40967.3
222100,2.839216,1.00e-04,23662,40985.7
222200,2.790953,1.00e-04,23662,41004.2
222300,2.740372,1.00e-04,23662,41022.6
222400,2.705727,1.00e-04,23662,41041.0
222500,2.761187,1.00e-04,23662,41059.4
222600,2.785491,1.00e-04,23662,41077.8
222700,2.735017,1.00e-04,23662,41096.2
222800,2.773628,1.00e-04,23662,41114.6
222900,2.789206,1.00e-04,23661,41133.0
223000,2.770392,1.00e-04,23661,41151.5
223100,2.853377,1.00e-04,23661,41169.9
223200,2.837440,1.00e-04,23660,41188.3
223300,2.808417,1.00e-04,23660,41206.7
223400,2.776167,1.00e-04,23660,41225.1
223500,2.735418,1.00e-04,23661,41243.5
223600,2.685147,1.00e-04,23662,41262.0
223700,2.675137,1.00e-04,23663,41280.4
223800,2.795872,1.00e-04,23663,41298.8
223900,2.739174,1.00e-04,23662,41317.2
224000,2.699051,1.00e-04,23662,41335.6
224100,2.872786,1.00e-04,23662,41354.1
224200,2.796660,1.00e-04,23661,41372.5
224300,2.744473,1.00e-04,23660,41390.9
224400,2.731989,1.00e-04,23661,41409.3
224500,2.640599,1.00e-04,23661,41427.8
224600,2.619303,1.00e-04,23662,41446.2
224700,2.727003,1.00e-04,23662,41464.6
224800,2.769812,1.00e-04,23661,41483.0
224900,2.747500,1.00e-04,23661,41501.5
225000,2.729150,1.00e-04,23661,41519.9
225100,2.679488,1.00e-04,23661,41538.4
225200,2.635055,1.00e-04,23661,41556.8
225300,2.691066,1.00e-04,23661,41575.2
225400,2.740767,1.00e-04,23662,41593.6
225500,2.677427,1.00e-04,23662,41612.0
225600,2.694835,1.00e-04,23663,41630.4
225700,2.681313,1.00e-04,23663,41648.8
225800,2.639951,1.00e-04,23663,41667.2
225900,2.678091,1.00e-04,23664,41685.6
226000,2.713429,1.00e-04,23664,41704.0
226100,2.689621,1.00e-04,23664,41722.5
226200,2.668472,1.00e-04,23664,41740.9
226300,2.715611,1.00e-04,23664,41759.3
226400,2.686877,1.00e-04,23664,41777.7
226500,2.648285,1.00e-04,23664,41796.2
226600,2.736536,1.00e-04,23664,41814.6
226700,2.718197,1.00e-04,23664,41833.0
226800,2.681561,1.00e-04,23665,41851.5
226900,2.713268,1.00e-04,23665,41869.9
227000,2.658130,1.00e-04,23665,41888.3
227100,2.618734,1.00e-04,23665,41906.7
227200,2.660739,1.00e-04,23665,41925.1
227300,2.711240,1.00e-04,23665,41943.5
227400,2.641612,1.00e-04,23664,41961.9
227500,2.666973,1.00e-04,23664,41980.4
227600,2.657521,1.00e-04,23664,41998.8
227700,2.659857,1.00e-04,23664,42017.2
227800,2.640999,1.00e-04,23664,42035.6
227900,2.687896,1.00e-04,23664,42054.0
228000,2.637034,1.00e-04,23664,42072.4
228100,2.653777,1.00e-04,23664,42090.9
228200,2.721390,1.00e-04,23663,42109.3
228300,2.652928,1.00e-04,23663,42127.7
228400,2.738170,1.00e-04,23662,42146.1
228500,2.876874,1.00e-04,23661,42164.5
228600,2.808841,1.00e-04,23660,42182.9
228700,2.750752,1.00e-04,23659,42201.3
228800,2.868980,1.00e-04,23659,42219.8
228900,2.809327,1.00e-04,23658,42238.2
229000,2.776093,1.00e-04,23658,42256.6
229100,2.863944,1.00e-04,23657,42275.0
229200,2.856434,1.00e-04,23656,42293.4
229300,2.809877,1.00e-04,23656,42311.8
229400,2.753845,1.00e-04,23656,42330.2
229500,2.689470,1.00e-04,23656,42348.7
229600,2.650693,1.00e-04,23657,42367.1
229700,2.751522,1.00e-04,23656,42385.5
229800,2.720297,1.00e-04,23656,42403.9
229900,2.661431,1.00e-04,23655,42422.3
230000,2.749757,1.00e-04,23655,42440.7
230100,2.754974,1.00e-04,23654,42459.6
230200,2.714011,1.00e-04,23654,42478.0
230300,2.731319,1.00e-04,23654,42496.4
230400,2.776116,1.00e-04,23655,42514.8
230500,2.758722,1.00e-04,23655,42533.2
230600,2.784493,1.00e-04,23655,42551.6
230700,2.734935,1.00e-04,23654,42570.0
230800,2.719033,1.00e-04,23653,42588.5
230900,2.717884,1.00e-04,23652,42606.9
231000,2.780913,1.00e-04,23652,42625.3
231100,2.778279,1.00e-04,23651,42643.7
231200,2.775172,1.00e-04,23650,42662.1
231300,2.850441,1.00e-04,23651,42680.5
231400,2.794807,1.00e-04,23651,42698.9
231500,2.750059,1.00e-04,23651,42717.4
231600,2.806483,1.00e-04,23651,42735.8
231700,2.723316,1.00e-04,23650,42754.2
231800,2.708439,1.00e-04,23649,42772.6
231900,2.855814,1.00e-04,23650,42791.0
232000,2.811603,1.00e-04,23650,42809.5
232100,2.759527,1.00e-04,23651,42827.9
232200,2.815855,1.00e-04,23651,42846.3
232300,2.815240,1.00e-04,23651,42864.7
232400,2.755543,1.00e-04,23652,42883.1
232500,2.763311,1.00e-04,23652,42901.5
232600,2.782612,1.00e-04,23652,42920.0
232700,2.727366,1.00e-04,23652,42938.4
232800,2.755200,1.00e-04,23652,42956.8
232900,2.771620,1.00e-04,23652,42975.2
233000,2.704328,1.00e-04,23652,42993.6
233100,2.702848,1.00e-04,23652,43012.0
233200,2.694074,1.00e-04,23651,43030.5
233300,2.641081,1.00e-04,23650,43048.9
233400,2.692915,1.00e-04,23649,43067.3
233500,2.763633,1.00e-04,23650,43085.7
233600,2.734912,1.00e-04,23650,43104.2
233700,2.757229,1.00e-04,23651,43122.6
233800,2.846441,1.00e-04,23650,43141.0
233900,2.766705,1.00e-04,23649,43159.4
234000,2.775412,1.00e-04,23649,43177.8
234100,2.851840,1.00e-04,23649,43196.2
234200,2.810364,1.00e-04,23650,43214.6
234300,2.800714,1.00e-04,23650,43233.0
234400,2.839689,1.00e-04,23650,43251.4
234500,2.794517,1.00e-04,23650,43269.9
234600,2.772768,1.00e-04,23650,43288.3
234700,2.797761,1.00e-04,23650,43306.7
234800,2.761204,1.00e-04,23649,43325.1
234900,2.730107,1.00e-04,23649,43343.5
235000,2.773873,1.00e-04,23649,43362.0
235100,2.748506,1.00e-04,23649,43380.4
235200,2.662316,1.00e-04,23649,43398.9
235300,2.763274,1.00e-04,23648,43417.3
235400,2.797399,1.00e-04,23648,43435.7
235500,2.748358,1.00e-04,23648,43454.1
235600,2.781503,1.00e-04,23648,43472.6
235700,2.791305,1.00e-04,23649,43491.0
235800,2.784099,1.00e-04,23650,43509.4
235900,2.721581,1.00e-04,23650,43527.8
236000,2.729078,1.00e-04,23649,43546.2
236100,2.626870,1.00e-04,23649,43564.7
236200,2.657543,1.00e-04,23648,43583.1
236300,2.772101,1.00e-04,23649,43601.5
236400,2.725102,1.00e-04,23649,43619.9
236500,2.686401,1.00e-04,23649,43638.3
236600,2.827165,1.00e-04,23649,43656.7
236700,2.773197,1.00e-04,23649,43675.1
236800,2.778081,1.00e-04,23648,43693.6
236900,2.845419,1.00e-04,23648,43712.0
237000,2.825743,1.00e-04,23648,43730.4
237100,2.794137,1.00e-04,23648,43748.8
237200,2.888125,1.00e-04,23648,43767.2
237300,2.808487,1.00e-04,23647,43785.7
237400,2.782769,1.00e-04,23647,43804.1
237500,2.690880,1.00e-04,23647,43822.5
237600,2.576035,1.00e-04,23648,43840.9
237700,2.540271,1.00e-04,23648,43859.3
237800,2.532859,1.00e-04,23648,43877.7
237900,2.592303,1.00e-04,23648,43896.2
238000,2.577829,1.00e-04,23648,43914.6
238100,2.545904,1.00e-04,23648,43933.0
238200,2.547422,1.00e-04,23648,43951.4
238300,2.531278,1.00e-04,23648,43969.8
238400,2.520282,1.00e-04,23648,43988.3
238500,2.544758,1.00e-04,23648,44006.7
238600,2.512705,1.00e-04,23648,44025.1
238700,2.513306,1.00e-04,23648,44043.5
238800,2.561716,1.00e-04,23648,44061.9
238900,2.497921,1.00e-04,23648,44080.4
239000,2.483887,1.00e-04,23649,44098.8
239100,2.523845,1.00e-04,23649,44117.2
239200,2.463928,1.00e-04,23649,44135.6
239300,2.439047,1.00e-04,23649,44154.1
239400,2.559853,1.00e-04,23649,44172.5
239500,2.512211,1.00e-04,23649,44190.9
239600,2.501118,1.00e-04,23650,44209.3
239700,2.563987,1.00e-04,23650,44227.7
239800,2.544610,1.00e-04,23650,44246.2
239900,2.553820,1.00e-04,23650,44264.6
240000,2.510061,1.00e-04,23650,44283.0
240100,2.491702,1.00e-04,23650,44301.8
240200,2.466776,1.00e-04,23650,44320.2
240300,2.534126,1.00e-04,23650,44338.7
240400,2.532224,1.00e-04,23650,44357.1
240500,2.517315,1.00e-04,23650,44375.5
240600,2.628460,1.00e-04,23651,44393.9
240700,2.705587,1.00e-04,23650,44412.3
240800,2.661697,1.00e-04,23650,44430.8
240900,2.609598,1.00e-04,23650,44449.2
241000,2.598916,1.00e-04,23651,44467.6
241100,2.592458,1.00e-04,23651,44486.0
241200,2.565887,1.00e-04,23651,44504.5
241300,2.579423,1.00e-04,23652,44522.9
241400,2.497075,1.00e-04,23653,44541.3
241500,2.497453,1.00e-04,23653,44559.8
241600,2.561600,1.00e-04,23655,44578.2
241700,2.518891,1.00e-04,23656,44596.6
241800,2.508430,1.00e-04,23657,44615.0
241900,2.569554,1.00e-04,23658,44633.4
242000,2.566637,1.00e-04,23658,44651.8
242100,2.541980,1.00e-04,23659,44670.3
242200,2.488365,1.00e-04,23659,44688.7
242300,2.416202,1.00e-04,23658,44707.1
242400,2.409997,1.00e-04,23658,44725.5
242500,2.496019,1.00e-04,23658,44743.9
